,m318,m260,m1198,m527,m858,m2762,m50,m593,m2028,m2858,m1196,m2571,m1197,m1193,m912,m608,m1617,m110,m1221,m750,m296,m541,m1136,m908,m1213,m1240,m1,m904,m919,m2396,m457,m589,m1214,m1210,m2997,m3114,m1270,m1259,m1225,m1304,m1704,m1252,m1291,m3578,m1200,m356,m923,m913,m1148,m1036,m2804,m1247,m1234,m2324,m1610,m1207,m1387,m1097,m1265,m2918,m1250,m1278,m1219,m1307,m2716,m1208,m1358,m111,m924,m1233,m1242,m969,m1230,m1961,m1222,m3147,m2692,m150,m1204,m2791,m3471,m3897,m1089,m1276,m903,m2959,m1288,m480,m1394,m745,m2000,m1580,m1090,m1294,m2355,m2599,m47,m32,m910,m2019
m3360,0.7104879344464315,0.6843759073304002,0.7188416255355282,0.702370284194625,0.6861791902442538,0.6719582557115942,0.6802176454374113,0.6807806457070571,0.6896363965909111,0.6011661545255907,0.6646885710880444,0.6418651811011,0.6409734190473438,0.6393247252148996,0.6219363027633432,0.6067257252549978,0.6815041463078262,0.7002839808732895,0.6652246460929234,0.6244754692761563,0.637552172334799,0.6080424026293484,0.6194827240060039,0.7003046443033674,0.6801278298014618,0.6555524219198671,0.6428870248195725,0.6590891652813955,0.652231202531014,0.6166617758908345,0.6786804145433936,0.6480269157000671,0.6264792980286478,0.6300703581164537,0.5442424539317711,0.6619827070905304,0.6748432247524537,0.6805778910154915,0.6219279736951515,0.6669638278288792,0.6766577653871881,0.6055779109523053,0.6459756503273499,0.6670143010068157,0.6252278140984453,0.6976872936537172,0.583734298747102,0.6035799904889283,0.6237981059169924,0.7053679486614008,0.6641360033510346,0.5960756700096824,0.6761496402654164,0.6465745841782722,0.6698310660589607,0.7152061664080375,0.717602860840515,0.680736324664085,0.6232349486736842,0.6384766968391167,0.675352974578735,0.5985835722886864,0.6407377391431411,0.6623205358916286,0.59157966814154,0.6327481010767584,0.6611226349022503,0.6051114637391989,0.4889946918912349,0.6490970862523715,0.7087544818082661,0.6533766746154201,0.5411177263666418,0.672518617371601,0.6185990768275563,0.6546432611807625,0.5323955549717577,0.718356098344832,0.6220540217337869,0.5914965474632796,0.6398957856890037,0.6737797065563532,0.6202658873890678,0.6813808480872605,0.5764456658907353,0.5601217421733908,0.6037144156633285,0.625037182357527,0.6211506188556666,0.6212223379847309,0.63608165326415,0.5475885410895408,0.6963510880219981,0.6134701711715145,0.5440086028254573,0.5962377811168967,0.6750264529922969,0.5513704224453945,0.6185065614012136,0.5941510693782424
m2160,0.545231047950057,0.5422643984830963,0.561053373903521,0.525527219182736,0.643418786439323,0.5311115185432593,0.5773422836243367,0.6242659860229234,0.5266157438893029,0.5739061674652393,0.5837098087500818,0.5588337031513846,0.4943251883000208,0.5973786704831073,0.5561597827151574,0.6064386748081094,0.6038640587377979,0.5302552652325873,0.6548551607717346,0.6083702011192282,0.6288128860697692,0.6045835299801459,0.5896419276959859,0.5883148604872336,0.6388393687568303,0.5976297437320863,0.509063118592639,0.6335358563039806,0.5686085645413357,0.5186663685242705,0.548892985285376,0.5391677546996377,0.6714093150389289,0.5161322993572006,0.6183639476729743,0.5321283149435778,0.5170929579834158,0.5753776727695268,0.5646252785046134,0.5482783697841035,0.5278361847941926,0.6315500141926403,0.5323114070079774,0.4866142918901271,0.5986211138054989,0.5021487576951472,0.6077540495730672,0.5614212780802629,0.5812180187518156,0.5300748964083486,0.5251950026040881,0.6358834247656704,0.5095598453446264,0.4887954827237215,0.46115046876138,0.5615533458170946,0.6279684713984772,0.5464202360345597,0.5424217443876156,0.5356182099471022,0.5514259654704387,0.5652726065171868,0.6886606093344786,0.4148020514100535,0.5145048601240177,0.6061156973734732,0.5747865880985709,0.6730732220331473,0.6161764613807823,0.5648178996602036,0.5424560044236647,0.5172370326911405,0.5975067303216544,0.4896279258223395,0.6273372866139998,0.5106640193723765,0.626996656455193,0.4685321901831134,0.565478419046896,0.5917936179215124,0.5415834416681529,0.569980423481132,0.6327633727425557,0.6296938565012241,0.6137869233931594,0.5597740908040493,0.6055711365565568,0.51385819956192,0.5486776850638543,0.5688382463917795,0.4973149421439087,0.472284576535576,0.5483756724341342,0.5438860636947513,0.5266767664369719,0.643411752336814,0.6157486576532992,0.6018118452008161,0.5797271762340824,0.5875958781099047
m1224,0.7490838271835308,0.7881663131168143,0.811080386446035,0.7583408958780454,0.7907827909164526,0.7492969789176903,0.7821002579976235,0.6922232803431794,0.7007643763867305,0.6996923229875127,0.7515684958609699,0.7392368845747513,0.7987772192863105,0.7498823544333717,0.7854633029505228,0.7204714847214173,0.7452771671212897,0.631457056558322,0.7450980786512029,0.7838031755704571,0.6893854709184327,0.7784893419026673,0.7929496337515658,0.7547873011935511,0.6773904705664604,0.6658610187047529,0.7561253262522307,0.7379544123193359,0.6960058697329099,0.7104793545562036,0.6199574691240369,0.6227256557042249,0.7115892658474662,0.6521936569684421,0.6836580502608451,0.7307559691703407,0.6302446464215136,0.6603297919671283,0.7463174352387806,0.7174387523623246,0.6630072027086624,0.7258043890218069,0.6684676137194199,0.6428529940526448,0.6923864122347052,0.5134490821478038,0.7145167505754451,0.7658359606357359,0.8300470729046328,0.6528591583772272,0.7086679204454043,0.691310947065835,0.7525917558737569,0.7104106988721852,0.6799813919741867,0.7940709038586107,0.6374670794641419,0.615986550314123,0.6780896114192956,0.6681424752314141,0.7807799126945225,0.7565014234434153,0.6764144371348538,0.6107525993494087,0.6947713368039662,0.7942363881625679,0.7630998828016722,0.6866408439076117,0.662159355970181,0.8138428313547796,0.7260157872267607,0.7549566675998644,0.6475965675867209,0.6059458061395012,0.6883990359269101,0.6816614207627492,0.74338555423222,0.6390570963011986,0.7893528858873159,0.6089879880979734,0.6789202745986415,0.6567407040532238,0.6737644662902886,0.7584128497482681,0.7512386424212936,0.7130465632882164,0.7399647596566012,0.5339707506004985,0.6560367969123719,0.8605223211836674,0.6170363407080174,0.5099863160694418,0.679045358465657,0.7075103291630053,0.6680772332373858,0.643957188667532,0.5989418263647288,0.6431730069570814,0.7362811961380711,0.8303024410685296
m3948,0.5569643101356582,0.5062693603595495,0.548168707150151,0.5177393568161966,0.5238200792443499,0.5912230857710876,0.5506430308558866,0.5476791862278589,0.5858916658152284,0.5613127885265079,0.5317540641675589,0.6026105764630889,0.5454369958958918,0.4675060305578735,0.4180219188006658,0.5017517315852023,0.505760674293214,0.5484345695778979,0.4978937758594191,0.3996890662492566,0.524051363855569,0.5155349185411854,0.5613160868193101,0.4933083146644141,0.5396662425131711,0.5356673585615728,0.5481774663250529,0.4635375915471072,0.5199199454927073,0.5270949641223688,0.5438651372262189,0.5570185418848459,0.5223564724247015,0.5724074911756754,0.4878652805916581,0.5509672166630739,0.5408928818515278,0.5374365303845104,0.4888137792843935,0.5133138537578268,0.561172335105756,0.4547638355805584,0.5997802702572874,0.5700449709946429,0.5385518092398432,0.5788732983067673,0.4424159846830831,0.4786976781973585,0.5054619027681307,0.5539977402512182,0.5552414321659346,0.4503517668789744,0.4850208871760506,0.5132826416390139,0.498521554068863,0.4359456047313802,0.5382790908463052,0.5178794597598027,0.5470430029803671,0.5738427371100568,0.5080172068690003,0.5268206310243756,0.5061343936356464,0.5286386336355955,0.563963918380166,0.503989344361263,0.5224747145584795,0.4958197303720195,0.4742445422342223,0.4893198345625116,0.5371078674837494,0.3848471655142976,0.5048576752256051,0.5697214854510069,0.5211124472375371,0.5749017024046703,0.5385808666283096,0.6049444404102493,0.4471062667999654,0.5612537780649707,0.5181132188805887,0.5110807220176781,0.5211946624089411,0.4670476783719547,0.4754061931718383,0.5971073023059793,0.5030463927114655,0.5672554731054832,0.541886924000882,0.4573098651772925,0.5714046935496773,0.5415896052493274,0.5493721572716003,0.4466600427288505,0.5199128932869328,0.5612765882195085,0.5831647855361186,0.5375136821024578,0.347367041529108,0.4208526550741113
m2686,0.6942140678287262,0.6757768215805563,0.6922574699819924,0.6976224234108622,0.6215870556639616,0.6542150574075019,0.7052957202415692,0.6290714866745949,0.6473135417372666,0.6734885031313759,0.6588992251762467,0.635313183223464,0.6822414495843718,0.7117098823525445,0.6299678941385634,0.6168437368675158,0.6402704070136253,0.672200977815383,0.5887083774545293,0.6768521770563865,0.6409849208398198,0.6298358897045195,0.6435137706279368,0.6566258768213339,0.6178075303294628,0.5623632038527357,0.67523596156608,0.6349677419862652,0.6369253976600493,0.6337317622624713,0.6552736702483957,0.5829658238432041,0.6003014646634842,0.6448798003500773,0.6395419719988317,0.6797301955218912,0.634755302702805,0.6097429410395528,0.6508080840229016,0.6324664508233295,0.659442401151532,0.6249223204659422,0.6491392626579942,0.6234958941785034,0.6005746179822665,0.6320618543162848,0.625885134622227,0.611139860040288,0.6323106636497016,0.6126153641444784,0.6272019802568392,0.651859230759112,0.7133104736992046,0.7280604557525404,0.6149147690025049,0.6238722742207372,0.5912015898482531,0.5857213846525764,0.5918126757831228,0.6488090552479375,0.6157908105424561,0.5933493912856088,0.6040894393720762,0.6203052017355215,0.5840222431362816,0.6346100138580719,0.6068619757794093,0.6348615091115573,0.611999097683298,0.679090034491979,0.6837541313884958,0.5730643764687096,0.622916618125423,0.6518690089023688,0.6619800496412296,0.6117702272737163,0.6350901464858274,0.5628767379514095,0.6417427794504785,0.5220310900457639,0.6325700705357425,0.6673907190453144,0.6062508174391358,0.670140314554124,0.6321049407074497,0.6549217631886998,0.6311920502883315,0.560214635803938,0.6137074165946005,0.7117081793227811,0.4967355487182372,0.5424374793759579,0.6605164962644648,0.6547620634539613,0.6400819458334942,0.578478648482992,0.654182969750596,0.6437063038501556,0.5944754470356535,0.6299245878152026
m1573,0.438374706979969,0.4153164492394496,0.463432171554678,0.4134653547203055,0.4097205045019195,0.4753043315210904,0.4215972684552811,0.4406719994139987,0.4718677747063588,0.42602493719628,0.45030264554382,0.4934341488409758,0.4194303398199703,0.3635449397816388,0.3729473291015552,0.3947302179704852,0.4331701135347621,0.488573885671289,0.4257242212285137,0.3854718565127672,0.4400227145828713,0.3999734333069864,0.4037117445958296,0.447653578645123,0.46022648789595,0.4712375139894215,0.4771055309228023,0.3673405852675986,0.4358055441415246,0.446707030447932,0.5067824457354234,0.5159196686919241,0.4533572223826774,0.475074663160924,0.4129144465354127,0.4774367408888234,0.4642401434924627,0.4456266420749042,0.4053455797875274,0.4105836686258527,0.4962258992787964,0.3678917630550766,0.5179185581518535,0.5566093081786367,0.4639172638875595,0.4753231248901092,0.3682412960054027,0.362404926159121,0.4102930380767143,0.5154609169539927,0.412085440289879,0.4056842586296627,0.3828003434600499,0.4187538578715875,0.4813272007628846,0.3557608358372575,0.4751250155621941,0.4571683578931543,0.4372950915947746,0.4456679582640416,0.3657422638836136,0.4460878736897865,0.4424750154495256,0.4459246362726089,0.4553952477319551,0.4013532330052207,0.4118739126598899,0.4178425339548658,0.4095297697300614,0.3823565789171096,0.4230293441624443,0.3836911608960062,0.3654078934822231,0.4448078233274863,0.4384586325445431,0.5241622969839183,0.4459485321418238,0.4642037091304021,0.3807384822155211,0.4327462774658087,0.414982520270584,0.4619331695506103,0.4524938567794948,0.3408675565155861,0.4060395240346223,0.4648392134032676,0.4021486584860464,0.5292390038780069,0.4684308531840832,0.4205978733484664,0.5154416575398495,0.511339860959645,0.4167993059319309,0.3961315647015405,0.4957317072710496,0.4042385125932147,0.5258859966761761,0.4279500880385408,0.4167250215537436,0.4198748549738207
m2058,0.5435467383016739,0.5109338707149674,0.5276705776544189,0.5157405253722231,0.483202573120336,0.6046211176578191,0.5205481818640159,0.5446225620622768,0.584721114306251,0.5140298178725252,0.4978099778632157,0.5461179679243356,0.495513874128008,0.496868254051786,0.4612977141091421,0.4680590485909557,0.5228849004654341,0.5660359023592829,0.5074537627088967,0.4625759129392271,0.4880043795055778,0.5140356291426745,0.4961592698772697,0.4494053783977674,0.4872404366877271,0.5576821580376148,0.536411577199482,0.4337405612830671,0.5036686182635316,0.5171654361691498,0.5652203209195275,0.5464018544099558,0.5458521907524577,0.5581345769199707,0.4954522663004547,0.5101675713024204,0.5348416596106382,0.4945894689073973,0.442266012259389,0.5060459435794177,0.5565353915887434,0.4512499117549831,0.5356010549639548,0.5902991600689776,0.5116542042754055,0.5651490202631113,0.4314323036924273,0.4324029850627766,0.5143412609089346,0.5656449227425526,0.5183873489695189,0.4485200410836721,0.4837269240837505,0.4832399260736968,0.5979621853801791,0.4843173229059505,0.5044868823661222,0.5060488881287416,0.4929851386482118,0.5430606924463985,0.4240841099724747,0.5067589840831824,0.4683291463681397,0.5037222862837779,0.5263985625870514,0.4802699185407762,0.4845730878050041,0.4939779761416544,0.4658995243649058,0.4786543049867288,0.5327915120039312,0.4631671237377861,0.3982405480470131,0.5419343512597292,0.5066869982217518,0.6143810016601337,0.5447530453760501,0.564874038304118,0.3878342016585852,0.507528925998114,0.4928149376415065,0.5290750752267541,0.4815210752868567,0.4898238045019992,0.4729050226032748,0.5328781202688431,0.4640231705322367,0.5700321884302649,0.5110739832652188,0.4338706504664114,0.6080437592390365,0.5658164471158375,0.490227742687855,0.4429489518128366,0.5464844284778084,0.4750556644728655,0.548662197068692,0.5383161231716805,0.3962530688503628,0.4726363332934103
m10,0.4587700759083473,0.5343487280126074,0.543803716946378,0.469983445961594,0.4725245438391868,0.5185540766526275,0.4792374488423954,0.4609345209606058,0.531273859490267,0.4771996050357151,0.5314052755368995,0.5464553658042781,0.5153250933920429,0.4533763160150316,0.4951416687128572,0.4706105932425494,0.4712084159858312,0.5512156453274374,0.4760123341069137,0.4201791742929425,0.4848819379065666,0.4715830946611024,0.4602614470975887,0.4716533617779367,0.4828839593955383,0.5407902733766788,0.5121055338046807,0.4128528956224968,0.5171805011672913,0.480617014830743,0.5916061912092612,0.5561675900866708,0.4801501814732487,0.6054989803709591,0.440768990050598,0.5161155603292491,0.5202830327710715,0.4877454588401822,0.4429483591422532,0.491618103135362,0.4737463365142421,0.4540601068237991,0.6145919663045627,0.5648298901664867,0.5058137240269673,0.5489883574682072,0.4546652829921337,0.4787669975489677,0.4558229321603426,0.5622133341695855,0.4704587569177204,0.4666722215636671,0.4761432361824495,0.431941076578301,0.5589756521213639,0.4044275125276637,0.4867332944703469,0.4803782957189262,0.5316241606050145,0.5028930013093521,0.4503995398035347,0.4401557110458616,0.4752358931556357,0.465262028291632,0.5472393640350554,0.475323230677324,0.4308786322131397,0.4385624758489694,0.4778552204549715,0.4869477993940106,0.5081515237743787,0.4903013407663851,0.4177598407258237,0.4863498358393954,0.4901173913709588,0.5781611874670943,0.4927191817990711,0.5067819675640042,0.4344417976147122,0.4967280715311538,0.4484508716761471,0.4856271647268547,0.459014371905649,0.4142210769607627,0.4954691296480122,0.4763474960084926,0.469041406299902,0.576441670242031,0.4472704469521648,0.4706077996959787,0.5963522352508658,0.6162323597980472,0.4557995036519401,0.4416233077080404,0.5028533626421873,0.4283262347860246,0.4846723543714167,0.4761297780125758,0.4001243052916302,0.4500003426091346
m2542,0.6819007280112545,0.6864677714720571,0.6567545259222268,0.6512723096549141,0.6411447601563566,0.6466943287790776,0.7083098119452176,0.6426865995222462,0.6370888563937223,0.6890226165902686,0.6824219999342762,0.6578568060496222,0.63477653626663,0.6673412860031688,0.630440176156303,0.6412159740038295,0.6674545295381721,0.6269587797897533,0.6455821361041862,0.62462695854067,0.6828187470622882,0.6521715706632192,0.6813046254102493,0.6285618422574188,0.6586484301613984,0.5941810625145663,0.5758970820476937,0.5765037403592643,0.5003411889235766,0.5844124750503411,0.5661036591837043,0.5664801685462356,0.6502939168435208,0.6248617462009589,0.6444917473931345,0.5740488212637925,0.586561238038965,0.5891614244192138,0.5935008899271413,0.6344356791747541,0.6091297934939977,0.6046632029212301,0.6329520748777391,0.6190511988972772,0.6544146896856187,0.587227061262547,0.6230857110583556,0.5901208795518599,0.6602063589303205,0.5957472754055017,0.614605662784702,0.5919090406022367,0.6521058747928095,0.6319232774487858,0.596453752305464,0.5812086078452167,0.6006459989184626,0.5560062935884388,0.5447409920921042,0.6476714769751076,0.6672095956973882,0.5970653141203963,0.6097970874556745,0.5801772031819521,0.5904272813549785,0.6483666336820084,0.6680691441674202,0.6558042544074364,0.5393106118451191,0.6535362307227843,0.6419198235831955,0.5491690765185928,0.5279131845544528,0.6425382461137863,0.6673291542942676,0.6127152921043308,0.691277362417318,0.5519599766530702,0.5977839147241577,0.583342283985167,0.6173809557015715,0.6444813306609484,0.6954939079175478,0.6612906168825883,0.5553673855875538,0.7187504950265586,0.6166567806482656,0.5184679809496673,0.642255960228042,0.7092286221908487,0.5360469539203603,0.5164368243592968,0.6586999115200468,0.5711125439270226,0.5624905133836765,0.5829040436755047,0.6965362633268855,0.6771338138668517,0.515988833486564,0.6851341170517771
m3624,0.5516235477781152,0.5855948498619842,0.5998390943950865,0.5105434338401078,0.5349325431068164,0.5618390292146983,0.5351347688717089,0.5369477194507836,0.5342367185915455,0.5221830126626639,0.5866630546653344,0.6149054597436173,0.6166292162311404,0.5736991614452628,0.5096931498195837,0.5254430093426938,0.5352754778306712,0.6041070457044025,0.5559739682197966,0.5337451823177909,0.526254082626269,0.5599489298106458,0.555330328700824,0.5571790379921233,0.5396249123908382,0.5678251921876593,0.5645857203613924,0.4974287295235016,0.5064111330293853,0.5645383570559809,0.551222082507155,0.5945379091684279,0.5609567186181557,0.6090272871312657,0.5254476115817075,0.5633597351886788,0.5743326658652322,0.5455732142796963,0.54080844853427,0.5963322569804513,0.5113751063028925,0.4645822232131527,0.6094157355188583,0.6009713371740766,0.573355105302118,0.5935333366940766,0.486522217412509,0.5480222531547858,0.5737292132488754,0.604083739945324,0.5661912547066016,0.5210541424898362,0.5123785935036542,0.515732786174738,0.5598980449066494,0.5356024789674094,0.5367128067604817,0.5729438330682388,0.5768387241768651,0.5425858344110572,0.5108872723956871,0.5767244059604865,0.499256994195442,0.5127571671887728,0.6275060931747722,0.5141563812255361,0.5375639527927087,0.4930022141164974,0.5083952222989805,0.5442373147655577,0.5402123383964501,0.5073798908183752,0.4334926604723472,0.5314691779353482,0.5087957360434434,0.5542655181670073,0.5860032641172453,0.5381452402841054,0.5205148743928558,0.5627247032143851,0.5626630946165674,0.5323886095895624,0.5263595497531713,0.5519454142325653,0.5198741555036621,0.5748564457488142,0.5366382171050387,0.5660606309349951,0.5545141217639572,0.5685614637131603,0.6199808367150842,0.6355840624779429,0.5657136099901502,0.5240507209148861,0.5549793321707145,0.5063748780498852,0.5534272411585549,0.5997519525494036,0.469670070970639,0.5874779175228958
m2144,0.5842725888823795,0.5602804469897085,0.5610526254004438,0.5662315614193754,0.5458573291322824,0.5733873327256596,0.5696578273974825,0.5743043964629223,0.5687766525836778,0.5788294400206111,0.5843997774643834,0.5728642387311423,0.5888124855470986,0.5225230943136602,0.5580980177888746,0.5582598204299316,0.5497788528639244,0.5597522130563215,0.5328935835305766,0.552406936845638,0.561496386504863,0.5141311280426877,0.5429301366818402,0.537397934016816,0.5497643046621821,0.554059047774186,0.6035438850311582,0.6006852729557596,0.5391777643822263,0.5470911160540732,0.5978025312343246,0.5893187949490558,0.5329704011917682,0.5462138872510208,0.5138378867447407,0.6372396670715231,0.5822228756949028,0.6236614205566358,0.5605203327265594,0.5123908590894081,0.6131297342513632,0.4817978797639637,0.5588120864514201,0.5505640537562593,0.556852473356509,0.5779742506259544,0.5253652532622246,0.5130767557586473,0.5185016341084052,0.5894382303826355,0.6119106067297623,0.5177110082141858,0.4991682672839155,0.6233327214083696,0.5208154800146916,0.529426182443209,0.5254975497853661,0.5780631034014402,0.5441912192359648,0.6484002328073402,0.5353818233102601,0.5321472433294469,0.5509461821831984,0.6067336221588463,0.5670148584235049,0.4701471261889672,0.6042333352146209,0.548340414110929,0.4605305751788772,0.4993360065075498,0.5324430782053713,0.471618659911041,0.5388053887559777,0.5850700928148282,0.5792880150846347,0.5799930547105334,0.614694908061842,0.5178398331850174,0.4982917584101292,0.5378666851134588,0.5160790610236999,0.6103951918774252,0.5676939397365603,0.5001334193338487,0.5593357049609127,0.5971147956503591,0.5376027705697519,0.533501174293691,0.5907434594267397,0.5295815796308191,0.5627639800281762,0.4797008870115319,0.5659620225595133,0.5030494966770811,0.6047017921851535,0.5777201185435124,0.6153571966286195,0.536249382359803,0.5464104924113313,0.4779872382356265
m1183,0.4913765209178682,0.5002653962810982,0.4753599135762235,0.5252493875718302,0.4932789194975792,0.4945480399193981,0.5568233920334951,0.5162059738239426,0.5069925678244531,0.5641015672745573,0.5008940176914511,0.5037045219653541,0.4830852095939627,0.5224007265993654,0.5081760408407651,0.5239779392778547,0.5802060367541674,0.5046296713990497,0.497190674171154,0.5002659994447219,0.5252208202541072,0.5401927693253764,0.4848066730939485,0.5049261951654217,0.5309259843804289,0.4732407357227042,0.5032418103464853,0.5266631319046293,0.4731116535211445,0.571773212126927,0.4684761543302275,0.4522053597563391,0.5322571404443998,0.5032653481115706,0.5601036530779722,0.5312165017039455,0.4985711346022373,0.5112649331869542,0.5089265996862427,0.4968134048457928,0.5372917475056783,0.5490880447174402,0.4906315252543473,0.5129895305717508,0.5013292851706828,0.5080012875387041,0.5313206405385454,0.5252474606063735,0.5532234293149225,0.5092602233040048,0.4648453057212081,0.4981905270019666,0.481385938494089,0.5535743024263174,0.4898637856266604,0.484331709150298,0.5017418883202146,0.5032847094629801,0.4968167244383701,0.4779267939511861,0.508738197949083,0.4502906475983275,0.4842804286172118,0.5321173379724307,0.4677447701719688,0.5208810645545501,0.510982298230051,0.5531703898329831,0.570484517231461,0.5101567753248953,0.578844677785758,0.5099018789229471,0.5577168141396485,0.4982190522890209,0.4929644540873991,0.4325362495222621,0.5186557649837621,0.4809595393882713,0.5633896846499864,0.4960694706424863,0.5119848671316586,0.547482181891778,0.4910202198180513,0.4775897225295963,0.5182396201954468,0.5366571718328658,0.4319974644196557,0.4882786083716772,0.5183769778111625,0.5331960671229993,0.4603894875058576,0.4829904378949025,0.5512696092698982,0.5129034968974377,0.4853185675670133,0.5711685171943766,0.5020336824275522,0.4875449193736288,0.5414306992414528,0.5310415309146367
m58,0.6847104681609771,0.6265582458208532,0.638120079840216,0.689144144298279,0.65315897599274,0.6258573164006038,0.7091579586199898,0.6332993886821335,0.6195644341685698,0.6706509864921444,0.6026214529352928,0.5308463866002366,0.6510151946774042,0.7216010805100525,0.7052044165806997,0.6746836491500479,0.664101187647997,0.5516787519928016,0.5651514656473546,0.6628279013636671,0.6123372139530653,0.6239236865645303,0.6622925521649988,0.6488016663860281,0.6416405900655803,0.4633793017083273,0.60239907744532,0.6182635278045545,0.6643988461493482,0.6685832702726362,0.5438711059890695,0.481121402649145,0.5849707514328573,0.5798895786385853,0.6692467886108536,0.6156735261545148,0.556515586567143,0.6614856954535434,0.6668044804402249,0.6153632841222445,0.6571514852223331,0.6054730530887155,0.5654770029866503,0.5515812836979949,0.5040288744409885,0.5880772204708551,0.6314286935070256,0.6697810247238205,0.716692741762236,0.4880146961087988,0.6632823724283674,0.6698879570919004,0.6932662317390382,0.7547429487108247,0.5679345030460987,0.6346765031480954,0.5787701054013714,0.6226196491783593,0.589886624101766,0.628465908466743,0.6771336214795365,0.6006747036663584,0.6233300476170969,0.668475222877311,0.5210228936093301,0.6622116417092443,0.6925889890157049,0.5743216452907784,0.5935301138263863,0.6834198800932538,0.6541728284674697,0.6697119304032115,0.6579996545118992,0.7212318002484044,0.6518326846141689,0.5745055276339065,0.6012137204351864,0.5746657295472233,0.6789009984763521,0.5643339042360812,0.5553818045482839,0.6704139790331775,0.6292840467061454,0.6640067138848376,0.5420832120378565,0.5475389404875564,0.6049973940302188,0.4458996300694401,0.5762508554617601,0.6977651280903423,0.4648749114153386,0.5338533959381935,0.6127546751677041,0.634293626841782,0.5621345345860839,0.5810122894090579,0.6311530966628456,0.5986937043692951,0.6639479670735773,0.6595863277813655
m2683,0.4614803955003893,0.4540109753401389,0.4638940422341852,0.408278579734631,0.4031694106465964,0.5057545047988053,0.4643028615049815,0.4825050589652632,0.4833573253632817,0.4946842899234704,0.457323917108398,0.5214125973501179,0.4526506978625686,0.3982717284710422,0.3976570705978539,0.4594602704350947,0.432306966296913,0.4896702638710366,0.4128169174570424,0.3518297533521829,0.5177767799260481,0.433643360506537,0.4788099368621584,0.3817598599600355,0.4580872408433747,0.4783693595748242,0.4623931576702608,0.3405376008534641,0.4457419858903124,0.4419358607382853,0.4760898750109711,0.5092332496350849,0.4391345100980199,0.5210402356110594,0.4341993780672038,0.4754585584034714,0.4897971404066011,0.4572649876114639,0.4064078391898434,0.3814955638795036,0.4916107674169297,0.3483438202929915,0.506345673881407,0.543090146684334,0.4824822930772982,0.5303250453101712,0.3868034524375333,0.3756721114545113,0.4518784519846244,0.5128256242940806,0.5050966767734937,0.3742230439750547,0.3763858269318745,0.4671698112872561,0.4531340826117407,0.3798403233533381,0.4474145783608118,0.4716937586710859,0.4652425974475239,0.4884919177098655,0.3929036642128189,0.4594497785245978,0.4434307396267352,0.4342605392486728,0.5282772301123559,0.4275070509594689,0.4326229823763652,0.4307317587015358,0.446887883747492,0.374082050582479,0.4512379020113489,0.4003188770797902,0.4183817575430956,0.4372582189073998,0.5197127845914431,0.517803873826267,0.4496422468470291,0.4699972703012082,0.3369960434212989,0.5557519374829575,0.4437252051537479,0.4509260735603203,0.5003361091626347,0.4473257234276043,0.3835643007208221,0.5157506204443998,0.4723514318220173,0.5271784565741303,0.4848373773966716,0.4090807189483114,0.5197928484353649,0.5106811119600246,0.5087106069190406,0.370818908287064,0.5285395089205391,0.4415117161402216,0.5382516397650725,0.4504385332628561,0.3835850174725574,0.3873579717640749
m3555,0.4812000168096378,0.5186865927546218,0.5298071499675376,0.4941134724191887,0.4339339197893861,0.5259015274842554,0.4674957599148198,0.503343161566241,0.5815317658064312,0.4773206080548202,0.5061082080988234,0.5161670037508369,0.4851090408509076,0.3974448386018583,0.4592931129198459,0.4444941627447114,0.4509705895800366,0.5686852992873543,0.4376846764997698,0.4237661042854824,0.4513771495785926,0.4321643646250939,0.410279455590235,0.4367955281354427,0.4564574222756163,0.524345835454726,0.5231336870633344,0.3885784719859121,0.4301345916085463,0.4582350326645613,0.5424705671904918,0.5398194837021193,0.4713348693406938,0.5328884523540611,0.4481377881097307,0.5443285467845986,0.5081893748244911,0.5227459745018784,0.4448756013521308,0.4430821730466868,0.4946060333628774,0.4235339370751501,0.5508810763011868,0.6206189341185703,0.4783666508879252,0.5736535313330576,0.4446470353545315,0.4846092568841678,0.4053197367346539,0.538546919834646,0.4808473381596504,0.4644142667368485,0.4081170024019916,0.4412080087328089,0.6118100501413363,0.4282137664295972,0.4862858019089729,0.5262117754822777,0.4967889825582851,0.4849218799523203,0.4535066313863858,0.3869885693833514,0.3757979020075821,0.4772349138403919,0.5343633893309592,0.4577670103271684,0.4636051479351637,0.4112470631717935,0.4237527920317417,0.4875472443460006,0.4842848689356323,0.4659327663252999,0.4917634421634667,0.548848143901549,0.4873359577360359,0.5923987099945592,0.4230540372987683,0.5447510274865257,0.4206325447941765,0.4650211728797155,0.4668725871042512,0.4775203735819309,0.4127046292898631,0.3853410515315085,0.4438135550893402,0.4931877391562136,0.3905209767497934,0.5933345398559198,0.4314810230177773,0.3973394111101425,0.5781777879492509,0.5478619043762629,0.5159129775846539,0.4807342976580046,0.5442821152662488,0.4087080073750115,0.4496116001929823,0.4552952664906297,0.4032406644840189,0.3885008659959345
